dataset,path,label,dup_group,split,label_conflict
ccsn,ccsn/CCSN_v2/Cc/Cc-N025.jpg,Cc,675,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N026.jpg,Cc,676,train,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N027.jpg,Cc,677,train,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N028.jpg,Cc,678,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N029.jpg,Cc,12,train,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N030.jpg,Cc,680,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N031.jpg,Cc,681,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N032.jpg,Cc,57,train,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N033.jpg,Cc,58,val,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N034.jpg,Cc,684,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N035.jpg,Cc,685,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N036.jpg,Cc,686,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N037.jpg,Cc,687,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N038.jpg,Cc,688,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N039.jpg,Cc,689,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N040.jpg,Cc,690,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N041.jpg,Cc,691,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N042.jpg,Cc,692,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N043.jpg,Cc,693,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N044.jpg,Cc,694,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N045.jpg,Cc,695,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N046.jpg,Cc,153,train,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N047.jpg,Cc,154,train,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N048.jpg,Cc,698,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N049.jpg,Cc,699,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N050.jpg,Cc,700,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N051.jpg,Cc,701,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N052.jpg,Cc,155,train,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N053.jpg,Cc,703,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N054.jpg,Cc,704,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N055.jpg,Cc,705,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N056.jpg,Cc,706,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N057.jpg,Cc,707,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N058.jpg,Cc,708,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N059.jpg,Cc,709,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N060.jpg,Cc,710,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N061.jpg,Cc,711,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N062.jpg,Cc,712,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N063.jpg,Cc,713,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N064.jpg,Cc,714,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N065.jpg,Cc,715,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N066.jpg,Cc,716,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N067.jpg,Cc,717,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N068.jpg,Cc,718,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N069.jpg,Cc,719,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N070.jpg,Cc,720,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N071.jpg,Cc,721,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N072.jpg,Cc,722,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N073.jpg,Cc,723,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N074.jpg,Cc,724,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N075.jpg,Cc,725,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N076.jpg,Cc,726,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N077.jpg,Cc,727,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N078.jpg,Cc,728,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N079.jpg,Cc,729,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N080.jpg,Cc,730,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N081.jpg,Cc,731,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N082.jpg,Cc,732,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N083.jpg,Cc,733,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N084.jpg,Cc,734,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N085.jpg,Cc,735,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N086.jpg,Cc,736,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N087.jpg,Cc,737,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N088.jpg,Cc,738,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N089.jpg,Cc,739,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N090.jpg,Cc,740,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N091.jpg,Cc,741,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N092.jpg,Cc,742,test,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N093.jpg,Cc,743,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N094.jpg,Cc,744,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N095.jpg,Cc,745,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N096.jpg,Cc,746,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N097.jpg,Cc,747,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N098.jpg,Cc,748,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N099.jpg,Cc,749,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N100.jpg,Cc,750,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N101.jpg,Cc,751,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N102.jpg,Cc,752,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N103.jpg,Cc,753,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N104.jpg,Cc,754,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N105.jpg,Cc,755,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N106.jpg,Cc,756,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N107.jpg,Cc,757,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N108.jpg,Cc,758,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N109.jpg,Cc,170,train,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N110.jpg,Cc,760,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N111.jpg,Cc,761,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N112.jpg,Cc,762,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N113.jpg,Cc,763,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N114.jpg,Cc,764,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N115.jpg,Cc,765,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N116.jpg,Cc,766,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N117.jpg,Cc,767,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N118.jpg,Cc,768,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N119.jpg,Cc,769,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N120.jpg,Cc,770,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N121.jpg,Cc,771,train,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N122.jpg,Cc,772,test,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N123.jpg,Cc,773,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N124.jpg,Cc,774,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N125.jpg,Cc,775,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N126.jpg,Cc,776,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N127.jpg,Cc,777,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N128.jpg,Cc,778,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N129.jpg,Cc,779,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N130.jpg,Cc,780,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N131.jpg,Cc,357,train,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N132.jpg,Cc,782,val,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N133.jpg,Cc,191,val,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N134.jpg,Cc,784,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N135.jpg,Cc,785,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N136.jpg,Cc,786,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N137.jpg,Cc,787,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N138.jpg,Cc,788,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N139.jpg,Cc,789,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N140.jpg,Cc,790,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N141.jpg,Cc,791,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N142.jpg,Cc,792,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N143.jpg,Cc,793,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N144.jpg,Cc,205,train,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N145.jpg,Cc,795,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N146.jpg,Cc,796,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N147.jpg,Cc,797,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N148.jpg,Cc,798,train,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N149.jpg,Cc,799,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N150.jpg,Cc,800,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N151.jpg,Cc,801,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N152.jpg,Cc,802,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N153.jpg,Cc,803,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N154.jpg,Cc,804,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N155.jpg,Cc,805,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N156.jpg,Cc,806,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N157.jpg,Cc,807,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N158.jpg,Cc,808,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N159.jpg,Cc,809,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N160.jpg,Cc,810,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N161.jpg,Cc,811,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N162.jpg,Cc,812,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N163.jpg,Cc,813,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N164.jpg,Cc,814,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N165.jpg,Cc,815,train,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N166.jpg,Cc,816,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N167.jpg,Cc,817,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N168.jpg,Cc,818,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N169.jpg,Cc,819,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N170.jpg,Cc,820,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N171.jpg,Cc,821,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N172.jpg,Cc,822,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N173.jpg,Cc,823,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N174.jpg,Cc,824,val,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N175.jpg,Cc,825,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N176.jpg,Cc,826,train,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N177.jpg,Cc,827,train,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N178.jpg,Cc,828,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N179.jpg,Cc,829,train,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N180.jpg,Cc,830,train,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N181.jpg,Cc,831,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N182.jpg,Cc,832,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N183.jpg,Cc,833,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N184.jpg,Cc,834,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N185.jpg,Cc,835,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N186.jpg,Cc,836,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N187.jpg,Cc,704,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N188.jpg,Cc,838,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N189.jpg,Cc,839,train,True
ccsn,ccsn/CCSN_v2/Cc/Cc-N190.jpg,Cc,840,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N191.jpg,Cc,841,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N192.jpg,Cc,842,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N193.jpg,Cc,843,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N194.jpg,Cc,844,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N195.jpg,Cc,845,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N196.jpg,Cc,846,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N197.jpg,Cc,847,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N198.jpg,Cc,848,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N199.jpg,Cc,849,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N200.jpg,Cc,698,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N201.jpg,Cc,851,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N202.jpg,Cc,852,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N203.jpg,Cc,853,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N204.jpg,Cc,854,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N205.jpg,Cc,855,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N206.jpg,Cc,856,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N207.jpg,Cc,857,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N208.jpg,Cc,858,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N209.jpg,Cc,859,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N210.jpg,Cc,860,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N211.jpg,Cc,861,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N212.jpg,Cc,862,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N213.jpg,Cc,863,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N214.jpg,Cc,864,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N215.jpg,Cc,865,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N216.jpg,Cc,866,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N217.jpg,Cc,867,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N218.jpg,Cc,851,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N219.jpg,Cc,869,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N220.jpg,Cc,870,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N221.jpg,Cc,871,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N222.jpg,Cc,872,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N223.jpg,Cc,873,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N224.jpg,Cc,874,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N225.jpg,Cc,875,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N226.jpg,Cc,876,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N227.jpg,Cc,877,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N228.jpg,Cc,878,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N229.jpg,Cc,879,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N230.jpg,Cc,880,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N231.jpg,Cc,881,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N232.jpg,Cc,882,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N233.jpg,Cc,883,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N234.jpg,Cc,884,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N235.jpg,Cc,885,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N236.jpg,Cc,886,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N237.jpg,Cc,887,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N238.jpg,Cc,888,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N239.jpg,Cc,889,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N240.jpg,Cc,890,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N241.jpg,Cc,891,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N242.jpg,Cc,892,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N243.jpg,Cc,893,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N244.jpg,Cc,894,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N245.jpg,Cc,895,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N246.jpg,Cc,896,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N247.jpg,Cc,897,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N248.jpg,Cc,898,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N249.jpg,Cc,899,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N250.jpg,Cc,900,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N251.jpg,Cc,900,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N252.jpg,Cc,902,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N253.jpg,Cc,903,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N254.jpg,Cc,904,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N255.jpg,Cc,905,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N256.jpg,Cc,906,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N257.jpg,Cc,907,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N258.jpg,Cc,908,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N259.jpg,Cc,909,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N260.jpg,Cc,910,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N261.jpg,Cc,911,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N262.jpg,Cc,911,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N263.jpg,Cc,913,test,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N264.jpg,Cc,914,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N265.jpg,Cc,915,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N266.jpg,Cc,916,train,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N267.jpg,Cc,917,val,False
ccsn,ccsn/CCSN_v2/Cc/Cc-N268.jpg,Cc,918,val,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N001.jpg,Ci,919,val,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N002.jpg,Ci,920,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N003.jpg,Ci,248,train,True
ccsn,ccsn/CCSN_v2/Ci/Ci-N004.jpg,Ci,922,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N005.jpg,Ci,923,val,True
ccsn,ccsn/CCSN_v2/Ci/Ci-N006.jpg,Ci,924,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N007.jpg,Ci,925,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N008.jpg,Ci,926,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N009.jpg,Ci,927,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N010.jpg,Ci,928,test,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N011.jpg,Ci,929,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N012.jpg,Ci,930,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N013.jpg,Ci,931,val,True
ccsn,ccsn/CCSN_v2/Ci/Ci-N014.jpg,Ci,932,val,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N015.jpg,Ci,933,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N016.jpg,Ci,934,val,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N017.jpg,Ci,935,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N018.jpg,Ci,936,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N019.jpg,Ci,937,val,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N020.jpg,Ci,938,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N021.jpg,Ci,939,val,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N022.jpg,Ci,940,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N023.jpg,Ci,941,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N024.jpg,Ci,942,train,True
ccsn,ccsn/CCSN_v2/Ci/Ci-N025.jpg,Ci,943,val,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N026.jpg,Ci,944,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N027.jpg,Ci,945,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N028.jpg,Ci,946,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N029.jpg,Ci,947,val,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N030.jpg,Ci,948,test,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N031.jpg,Ci,949,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N032.jpg,Ci,950,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N033.jpg,Ci,951,test,True
ccsn,ccsn/CCSN_v2/Ci/Ci-N034.jpg,Ci,952,val,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N035.jpg,Ci,953,train,True
ccsn,ccsn/CCSN_v2/Ci/Ci-N036.jpg,Ci,954,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N037.jpg,Ci,955,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N038.jpg,Ci,956,test,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N039.jpg,Ci,957,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N040.jpg,Ci,958,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N041.jpg,Ci,959,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N042.jpg,Ci,610,train,True
ccsn,ccsn/CCSN_v2/Ci/Ci-N043.jpg,Ci,927,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N044.jpg,Ci,962,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N045.jpg,Ci,963,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N046.jpg,Ci,964,val,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N047.jpg,Ci,965,test,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N048.jpg,Ci,966,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N049.jpg,Ci,967,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N050.jpg,Ci,968,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N051.jpg,Ci,969,val,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N052.jpg,Ci,970,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N053.jpg,Ci,971,test,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N054.jpg,Ci,972,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N055.jpg,Ci,973,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N056.jpg,Ci,974,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N057.jpg,Ci,975,test,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N058.jpg,Ci,976,val,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N059.jpg,Ci,742,test,True
ccsn,ccsn/CCSN_v2/Ci/Ci-N060.jpg,Ci,978,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N061.jpg,Ci,979,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N062.jpg,Ci,980,train,True
ccsn,ccsn/CCSN_v2/Ci/Ci-N063.jpg,Ci,981,test,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N064.jpg,Ci,982,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N065.jpg,Ci,983,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N066.jpg,Ci,984,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N067.jpg,Ci,985,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N068.jpg,Ci,986,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N069.jpg,Ci,987,val,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N070.jpg,Ci,988,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N071.jpg,Ci,989,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N072.jpg,Ci,990,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N073.jpg,Ci,991,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N074.jpg,Ci,330,train,True
ccsn,ccsn/CCSN_v2/Ci/Ci-N075.jpg,Ci,993,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N076.jpg,Ci,994,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N077.jpg,Ci,995,test,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N078.jpg,Ci,996,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N079.jpg,Ci,331,train,True
ccsn,ccsn/CCSN_v2/Ci/Ci-N080.jpg,Ci,998,train,False
ccsn,ccsn/CCSN_v2/Ci/Ci-N081.jpg,Ci,999,test,False
